----------------------------------------------------------------------- clean --
Deleting 1 file(s) or directory(ies)
---------------------------------------------------------------------- search --
Making directory 'build'
0;0;11667596
0;0.1;29681099
0;0.2;29681099
0;0.30000000000000004;29681099
0;0.4;29681099
0;0.5;29681099
0;0.6;29681099
0;0.7;29681099
0;0.7999999999999999;29681099
0;0.8999999999999999;29681099
0;0.9999999999999999;29681099
0;1.0999999999999999;29681099
0;1.2;29681099
0;1.3;29681099
0;1.4000000000000001;29681099
0;1.5000000000000002;29681099
0;1.6000000000000003;29681099
0;1.7000000000000004;29681099
0;1.8000000000000005;29681099
0;1.9000000000000006;29681099
0;2.0000000000000004;29681099
0;2.1000000000000005;29681099
0;2.2000000000000006;29681099
0;2.3000000000000007;29681099
0;2.400000000000001;29681099
0;2.500000000000001;29681099
0;2.600000000000001;29681099
0;2.700000000000001;29681099
0;2.800000000000001;29681099
0;2.9000000000000012;29681099
0;3.0000000000000013;29681099
0;3.1000000000000014;29681099
0;3.2000000000000015;29681099
0;3.3000000000000016;29681099
0;3.4000000000000017;29681099
0;3.5000000000000018;29681099
0;3.600000000000002;29681099
0;3.700000000000002;29681099
0;3.800000000000002;29681099
0;3.900000000000002;29681099
0;4.000000000000002;29681099
0;4.100000000000001;29681099
0;4.200000000000001;29681099
0;4.300000000000001;29681099
0;4.4;29681099
0;4.5;29681099
0;4.6;29681099
0;4.699999999999999;29681099
0;4.799999999999999;29681099
0;4.899999999999999;29681099
0;4.999999999999998;29681099
0.1;0;46419083
0.1;0.1;47471324
0.1;0.2;47687485
0.1;0.30000000000000004;47860163
0.1;0.4;47764930
0.1;0.5;47781391
0.1;0.6;47757834
0.1;0.7;47700062
0.1;0.7999999999999999;47663039
0.1;0.8999999999999999;47563758
0.1;0.9999999999999999;47536286
0.1;1.0999999999999999;47471277
0.1;1.2;47447784
0.1;1.3;47374587
0.1;1.4000000000000001;47360585
0.1;1.5000000000000002;47262282
0.1;1.6000000000000003;47192737
0.1;1.7000000000000004;47130056
0.1;1.8000000000000005;47082556
0.1;1.9000000000000006;47047428
0.1;2.0000000000000004;46984008
0.1;2.1000000000000005;46957103
0.1;2.2000000000000006;46904734
0.1;2.3000000000000007;46810035
0.1;2.400000000000001;46689963
0.1;2.500000000000001;46733924
0.1;2.600000000000001;46662662
0.1;2.700000000000001;46603755
0.1;2.800000000000001;46555677
0.1;2.9000000000000012;46518006
0.1;3.0000000000000013;46425671
0.1;3.1000000000000014;46475372
0.1;3.2000000000000015;46307789
0.1;3.3000000000000016;46184784
0.1;3.4000000000000017;46260249
0.1;3.5000000000000018;46152760
0.1;3.600000000000002;46134472
0.1;3.700000000000002;46096125
0.1;3.800000000000002;45999534
0.1;3.900000000000002;46001692
0.1;4.000000000000002;45985803
0.1;4.100000000000001;45880139
0.1;4.200000000000001;45838183
0.1;4.300000000000001;45766446
0.1;4.4;45741260
0.1;4.5;45659141
0.1;4.6;45652172
0.1;4.699999999999999;45579550
0.1;4.799999999999999;45508966
0.1;4.899999999999999;45467496
0.1;4.999999999999998;45378133
0.2;0;46419083
0.2;0.1;47309153
0.2;0.2;47471324
0.2;0.30000000000000004;47499018
0.2;0.4;47687485
0.2;0.5;47872775
0.2;0.6;47860163
0.2;0.7;47829961
0.2;0.7999999999999999;47764930
0.2;0.8999999999999999;47822189
0.2;0.9999999999999999;47781391
0.2;1.0999999999999999;47746399
0.2;1.2;47757834
0.2;1.3;47699360
0.2;1.4000000000000001;47700062
0.2;1.5000000000000002;47677692
0.2;1.6000000000000003;47663039
0.2;1.7000000000000004;47599415
0.2;1.8000000000000005;47563758
0.2;1.9000000000000006;47571329
0.2;2.0000000000000004;47536286
0.2;2.1000000000000005;47457735
0.2;2.2000000000000006;47471277
0.2;2.3000000000000007;47459763
0.2;2.400000000000001;47447784
0.2;2.500000000000001;47392888
0.2;2.600000000000001;47374587
0.2;2.700000000000001;47311530
0.2;2.800000000000001;47360585
0.2;2.9000000000000012;47282028
0.2;3.0000000000000013;47262282
0.2;3.1000000000000014;47219081
0.2;3.2000000000000015;47192737
0.2;3.3000000000000016;47166993
0.2;3.4000000000000017;47130056
0.2;3.5000000000000018;47065614
0.2;3.600000000000002;47082556
0.2;3.700000000000002;47063732
0.2;3.800000000000002;47047428
0.2;3.900000000000002;46974112
0.2;4.000000000000002;46984008
0.2;4.100000000000001;46964095
0.2;4.200000000000001;46957103
0.2;4.300000000000001;46986158
0.2;4.4;46904734
0.2;4.5;46864431
0.2;4.6;46810035
0.2;4.699999999999999;46780657
0.2;4.799999999999999;46689963
0.2;4.899999999999999;46745700
0.2;4.999999999999998;46733924
0.30000000000000004;0;46419083
0.30000000000000004;0.1;47193575
0.30000000000000004;0.2;47414221
0.30000000000000004;0.30000000000000004;47471324
0.30000000000000004;0.4;47528285
0.30000000000000004;0.5;47630720
0.30000000000000004;0.6;47687485
0.30000000000000004;0.7;47797469
0.30000000000000004;0.7999999999999999;47765296
0.30000000000000004;0.8999999999999999;47860163
0.30000000000000004;0.9999999999999999;47806265
0.30000000000000004;1.0999999999999999;47867973
0.30000000000000004;1.2;47764930
0.30000000000000004;1.3;47808512
0.30000000000000004;1.4000000000000001;47811986
0.30000000000000004;1.5000000000000002;47781391
0.30000000000000004;1.6000000000000003;47757625
0.30000000000000004;1.7000000000000004;47736814
0.30000000000000004;1.8000000000000005;47757834
0.30000000000000004;1.9000000000000006;47711552
0.30000000000000004;2.0000000000000004;47723347
0.30000000000000004;2.1000000000000005;47700062
0.30000000000000004;2.2000000000000006;47673499
